Name: 斗鱼音乐-秋月剪水, URL: http://epg.112114.xyz/douyu/9588891, Date: 01-19-2024, Resolution: 1920x1080, Response Time: 2536ms
Name: 台视新闻, URL: https://epg.pw/stream/7e38e8d94c527c78eb0b414d29e8100d0bf3f90d5c73ce799795fe3785675319.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 505ms
Name: 台视新闻, URL: https://epg.pw/stream/6ffb325e878b6ae255f12f6f11aef268b32db0d6b8b43c53fa0041975274cba5.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 506ms
Name: 台视新闻, URL: https://epg.pw/stream/d3230731a96387dccb11e86bafb66b5715c55e8b3033cbf183d4972995cea362.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 532ms
Name: 台视新闻, URL: https://epg.pw/stream/d388b721bbe24174167197bd8df71614187bcb174879a301f1bc24ff2d8d6136.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 533ms
Name: 台视新闻, URL: https://epg.pw/stream/1e6f4fea556314599d76bcf7a81101aa774142e1bd344e2354f552f5ca2ea562.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 534ms
Name: 台视新闻, URL: https://epg.pw/stream/96afb8d6fa20bb65a774f91d5caa60abc507e35ade518c7992f5f652cadd0914.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 534ms
Name: 台视新闻, URL: https://epg.pw/stream/eb8d7868e7560b1c8a57d76e81ee5a818da587777b0698c8092b6714d4d43a70.m3u8, Date: 08-23-2023, Resolution: None, Response Time: 536ms
Name: 台视新闻, URL: https://epg.pw/stream/361884393acbaf190fcc4ffee5095dbc82961032b2ac88badf25d324b27048d0.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 544ms
Name: 台视新闻, URL: https://epg.pw/stream/d388b721bbe24174167197bd8df71614187bcb174879a301f1bc24ff2d8d6136.m3u8, Date: 08-23-2023, Resolution: None, Response Time: 550ms
Name: 台视新闻, URL: https://epg.pw/stream/a399e85fa5940ba0350181fdfa9e103f3556324a504c5cb5ef35c0c4f9a04c36.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 550ms
Name: 台视新闻, URL: https://epg.pw/stream/eac1d72af640b2368193c724070f1cceb6892b6cb329e871864697f1905af047.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 559ms
Name: 台视新闻, URL: https://epg.pw/stream/07420afeb8a2edf0654aac4b73fe562896504712677577e2929d4425986b3415.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 561ms
Name: 台视新闻, URL: https://epg.pw/stream/323de3953f32eaf0c224d78f1db77be185fa7ce9245786b3bd95d462d86d08d8.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 562ms
Name: 台视新闻, URL: https://epg.pw/stream/b9fa8d19fa8492880b9c9f66eca6111adf20aee719d3cb1e4a027168ca382510.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 577ms
Name: 台视新闻, URL: https://epg.pw/stream/4c8adef47c01115677bc13b65593946135e6fe8c470fad1db810248c3ca10150.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 702ms
Name: 民视新闻, URL: http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8, Date: 03-27-2024, Resolution: 1920x1080, Response Time: 39ms
Name: 民视新闻, URL: http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8, Date: 03-28-2024, Resolution: 1920x1080, Response Time: 41ms
Name: 民视新闻, URL: http://38.64.72.148/hls/modn/list/4012/playlist.m3u8, Date: 03-24-2024, Resolution: 1920x1080, Response Time: 41ms
Name: 民视新闻, URL: http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8, Date: 03-28-2024, Resolution: 1920x1080, Response Time: 42ms
Name: 民视新闻, URL: http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8, Date: 03-21-2024, Resolution: 1920x1080, Response Time: 42ms
Name: 民视新闻, URL: http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8, Date: 03-26-2024, Resolution: 1920x1080, Response Time: 42ms
Name: 民视新闻, URL: http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8, Date: 03-24-2024, Resolution: 1920x1080, Response Time: 52ms
Name: 民视新闻, URL: http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8, Date: 03-14-2024, Resolution: 1920x1080, Response Time: 54ms
Name: 民视新闻, URL: http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8, Date: 01-12-2024, Resolution: 1920x1080, Response Time: 55ms
Name: 民视新闻, URL: http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8, Date: 03-03-2024, Resolution: 1920x1080, Response Time: 56ms
Name: 民视新闻, URL: http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8, Date: 12-12-2023, Resolution: 1920x1080, Response Time: 59ms
Name: 民视新闻, URL: http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8, Date: 12-07-2023, Resolution: 1920x1080, Response Time: 59ms
Name: 民视新闻, URL: http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8, Date: 02-15-2024, Resolution: 1920x1080, Response Time: 87ms
Name: 民视新闻, URL: http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8, Date: 01-16-2024, Resolution: 1920x1080, Response Time: 89ms
Name: 民视新闻, URL: http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8, Date: 03-03-2024, Resolution: 1920x1080, Response Time: 90ms
Name: 民视新闻, URL: https://epg.pw/stream/357581cc08ace7ef32a04c9c53578fe9906e137989e1f5e0355395f7a3ae8e37.m3u8, Date: 02-03-2024, Resolution: 1920x1080, Response Time: 489ms
Name: 民视新闻, URL: https://epg.pw/stream/2d58d8f0a0cd55789fbbe7d305795dea3656816d9afa0bd3baabc067e54b218c.m3u8, Date: 01-13-2024, Resolution: 1920x1080, Response Time: 509ms
Name: 民视新闻, URL: http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8542/.m3u8, Date: 07-11-2023, Resolution: 1920x1080, Response Time: 994ms
Name: 民视新闻, URL: http://198.16.100.90:8278/ftvnew_taiwan/playlist.m3u8?tid=MA7A6968320369683203&ct=19249&tsum=e3b040434ed43f12a738964a100a0e59, Date: 03-27-2024, Resolution: 1280x720, Response Time: 305ms
Name: 民视新闻, URL: http://198.16.100.90:8278/ftvnew_taiwan/playlist.m3u8?tid=md953ce86cdad16241449&ct=17874&tsum=949d4aace793a001dd41392b210ba406, Date: 03-19-2024, Resolution: 1280x720, Response Time: 305ms
Name: 民视新闻, URL: http://198.16.100.90:8278/ftvnew_taiwan/playlist.m3u8?tid=ME4E4172771041727710&ct=19226&tsum=7b91c7af6212419479b392ff575e0689, Date: 03-24-2024, Resolution: 1280x720, Response Time: 305ms
Name: 民视新闻, URL: http://198.16.100.90:8278/ftvnew_taiwan/playlist.m3u8?tid=MA7A6968320369683203&ct=19249&tsum=e3b040434ed43f12a738964a100a0e59, Date: 03-28-2024, Resolution: 1280x720, Response Time: 320ms
Name: 民视新闻, URL: https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV17.m3u8, Date: 03-27-2024, Resolution: None, Response Time: 30ms
Name: 民视新闻, URL: http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8, Date: 03-20-2023, Resolution: None, Response Time: 87ms
Name: 民视新闻, URL: http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8, Date: 01-26-2023, Resolution: None, Response Time: 87ms
Name: 民视新闻, URL: http://38.64.72.148/hls/modn/list/4012/playlist.m3u8, Date: 04-03-2023, Resolution: None, Response Time: 88ms
Name: 民视新闻, URL: http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8?blog.ntnas.top, Date: 08-14-2023, Resolution: None, Response Time: 89ms
Name: 民视新闻, URL: http://tv.redrainl.site:9500/live.m3u8?c=01, Date: 07-18-2023, Resolution: None, Response Time: 175ms
Name: 民视新闻, URL: https://epg.pw/stream/9d0c0065e0765bccc3f375d947bbb75efe5461443d6c1e06c7d37d6f57e26358.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 289ms
Name: 民视新闻, URL: http://awei.beimua.com/iptv.php?id=50, Date: 06-02-2023, Resolution: None, Response Time: 305ms
Name: 民视新闻, URL: http://50.7.238.114:8278/ftvnew_taiwan/playlist.m3u8?tid=md953ce86cdad16241449&ct=17874&tsum=949d4aace793a001dd41392b210ba406, Date: 05-17-2023, Resolution: None, Response Time: 313ms
Name: 民视新闻, URL: http://50.7.238.114:8278/ftvnew_taiwan/playlist.m3u8?tid=MA7A6968320369683203&ct=19249&tsum=e3b040434ed43f12a738964a100a0e59, Date: 06-05-2023, Resolution: None, Response Time: 321ms
Name: 民视新闻, URL: https://epg.pw/stream/c8bfbc31e5af4b4d07b7222dc9ac9315dd57fbd663daafea3ce611c5bc57cf83.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 482ms
Name: 民视新闻, URL: https://epg.pw/stream/1d469cbfb06b06cde4dc59c21272a4e6da364621e97513d03523c96d0c7afe1e.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 484ms
Name: 民视新闻, URL: https://epg.pw/stream/0a9b2611d6fd15d90be0ec3144d0b783dd45a65ac7a15d2e85dd93860170b1af.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 487ms
Name: 民视新闻, URL: https://epg.pw/stream/a86836147e5d487b35ebac0fabb528a47e58735e8ba039e635c1f8e24c7a7066.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 489ms
Name: 民视新闻, URL: https://epg.pw/stream/59efca9eea64079ba2ac54830e73469d9a1027e2dfd67d768bd4206567866cdb.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 497ms
Name: 民视新闻, URL: https://epg.pw/stream/c5164ddd2983de1b83d87250bb921836d47363c90dc4643440e92060c18e98e6.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 498ms
Name: 民视新闻, URL: https://epg.pw/stream/9e0c5226b50fcd68d592dc0ae62154c62a9fd50732329250ee0daf4879ccae49.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 499ms
Name: 民视新闻, URL: https://epg.pw/stream/76f0ee00f9e59f698ff954d5f79bf2c7f5ecbc83a47381bb74906acd165bd48c.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 512ms
Name: 民视新闻, URL: https://epg.pw/stream/15272fb21a888b3f327e5287863e5f99fa44144977d760e27bc2f99a8229977e.ctv, Date: 02-03-2024, Resolution: None, Response Time: 528ms
Name: 民视新闻, URL: https://epg.pw/stream/2603220ae7a890e8e1027a6362e9aaec880131ce06da58c4e89365ce6d410772.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 671ms
Name: GOODTV好医生, URL: https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch9-2.m3u8, Date: 01-24-2024, Resolution: 1280x720, Response Time: 596ms
Name: GOODTV旅行, URL: https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch11-2.m3u8, Date: 02-08-2024, Resolution: 1280x720, Response Time: 439ms
Name: GOODTV旅行, URL: https://epg.pw/stream/320904a117c248f03fd8884b134a345d2018d02edc96513424606b071e823bec.m3u8, Date: 02-05-2024, Resolution: 1280x720, Response Time: 440ms
Name: GOODTV经典音乐河, URL: https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8, Date: 02-18-2024, Resolution: 1280x720, Response Time: 571ms
Name: GOODTV经典音乐河, URL: https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8, Date: 01-26-2024, Resolution: 1280x720, Response Time: 571ms
Name: 番薯台, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8, Date: 03-27-2024, Resolution: 1920x1080, Response Time: 275ms
Name: 番薯台, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8, Date: 03-23-2024, Resolution: 1920x1080, Response Time: 275ms
Name: 番薯台, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8, Date: 10-27-2023, Resolution: 1920x1080, Response Time: 275ms
Name: 番薯台, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8?$2M1920x1080, Date: 03-23-2024, Resolution: 1920x1080, Response Time: 276ms
Name: 番薯台, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8?$2M1920x1080, Date: 03-05-2023, Resolution: None, Response Time: 274ms
Name: 番薯台, URL: http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8?$2M1920x1080, Date: 03-05-2023, Resolution: None, Response Time: 275ms
Name: 人間衛視, URL: https://epg.pw/stream/c843b988ac87546902dabf26d4d392d7634457129be943bc962b6940738e4133.m3u8, Date: 10-19-2023, Resolution: 1280x1280, Response Time: 732ms
Name: 人間衛視, URL: http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8, Date: 03-04-2024, Resolution: 1280x720, Response Time: 274ms
Name: 人間衛視, URL: http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8, Date: 01-13-2024, Resolution: 1280x720, Response Time: 275ms
Name: 人間衛視, URL: http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8, Date: 09-23-2023, Resolution: 1280x720, Response Time: 275ms
Name: 人間衛視, URL: http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u, Date: 10-26-2023, Resolution: 1280x720, Response Time: 276ms
Name: 人間衛視, URL: https://epg.pw/stream/925df6e71c4dd75f935dbe02200a19e3893eea0a125da4d28447546e7a8bd092.m3u8, Date: 02-05-2024, Resolution: 1280x720, Response Time: 461ms
Name: 人間衛視, URL: https://epg.pw/stream/b477995b160cdb9c7e4073eb76a5e241dfe20bcfee9faf4528af9377a53bf6c5.m3u8, Date: 03-27-2024, Resolution: 1280x720, Response Time: 468ms
Name: 人間衛視, URL: https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8, Date: 02-29-2024, Resolution: 1280x720, Response Time: 605ms
Name: 人間衛視, URL: https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8, Date: 03-10-2024, Resolution: 1280x720, Response Time: 621ms
Name: 人間衛視, URL: https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w614428743.m3u8, Date: 02-29-2024, Resolution: 1280x720, Response Time: 628ms
Name: 人間衛視, URL: http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u, Date: 05-25-2023, Resolution: None, Response Time: 274ms
Name: 人間衛視, URL: http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u?$2M1280x720, Date: 03-05-2023, Resolution: None, Response Time: 275ms
Name: 人間衛視, URL: http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8?$2M1280x720, Date: 03-05-2023, Resolution: None, Response Time: 275ms
Name: 人間衛視, URL: https://epg.pw/stream/05b9099bef592e55129817a0f82b4cc60378970bc856b993ae9e330e85f4351f.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 462ms
Name: 人間衛視, URL: https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8, Date: 10-26-2023, Resolution: None, Response Time: 620ms
Name: 人間衛視, URL: https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8, Date: 05-28-2023, Resolution: None, Response Time: 623ms
Name: 人間衛視, URL: https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8?$2M1280x720, Date: 03-05-2023, Resolution: None, Response Time: 628ms
Name: 人間衛視, URL: https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8?$1280x720, Date: 03-05-2023, Resolution: None, Response Time: 629ms
Name: 人間衛視, URL: https://epg.pw/stream/42db7d21271f321cdd59f552ed6de00b634a389edf2db56e1f2b59852f9551db.ctv, Date: 02-03-2024, Resolution: None, Response Time: 780ms
Name: 人間衛視, URL: http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8506/.m3u8, Date: 07-11-2023, Resolution: None, Response Time: 1055ms
Name: 香港佛陀, URL: https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8, Date: 02-18-2024, Resolution: 1920x1080, Response Time: 760ms
Name: 香港佛陀, URL: http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8, Date: 12-04-2023, Resolution: 1280x720, Response Time: 484ms
Name: 香港佛陀, URL: http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8?$1280x720, Date: 03-05-2023, Resolution: None, Response Time: 486ms
Name: 香港佛陀, URL: http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8?$1M1280x720, Date: 03-05-2023, Resolution: None, Response Time: 487ms
Name: 香港佛陀, URL: https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8?$1280x720, Date: 03-05-2023, Resolution: None, Response Time: 760ms
Name: TVBS-Asia, URL: http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8, Date: 08-14-2023, Resolution: None, Response Time: 27ms
Name: 凤凰资讯, URL: https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV22.m3u8, Date: 03-27-2024, Resolution: 1920x1080, Response Time: 107ms
Name: 凤凰资讯, URL: http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8, Date: 03-27-2024, Resolution: 1920x1080, Response Time: 551ms
Name: 凤凰资讯, URL: http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8, Date: 03-28-2024, Resolution: 1920x1080, Response Time: 552ms
Name: 凤凰资讯, URL: http://198.16.100.90:8278/phoenixinfo_hd/playlist.m3u8?tid=MC1C1591244615912446&ct=19225&tsum=a4fd6441d252c98ea603b13ef749a84e, Date: 03-27-2024, Resolution: 1280x720, Response Time: 320ms
Name: 凤凰资讯, URL: http://ali.hlspull.yximgs.com/live/huanqiuhklivetvjjpcpdvuejljyjjyfjoxvchjwhjwojjjhdjjlsjhbjfhjx.flv, Date: 03-24-2024, Resolution: 1280x720, Response Time: 362ms
Name: 凤凰资讯, URL: https://epg.pw/stream/feef91f40b85dafbfec7b968db0c1fc20f8fafdbbef2dfd751cfbcfd51f6ea5d.m3u8, Date: 01-31-2024, Resolution: 1280x720, Response Time: 462ms
Name: 凤凰资讯, URL: http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.flv, Date: 03-28-2024, Resolution: 1280x720, Response Time: 465ms
Name: 凤凰资讯, URL: http://php.17186.eu.org:80/phtv/fhzx.m3u8, Date: 11-22-2023, Resolution: 768x576, Response Time: 581ms
Name: 凤凰资讯, URL: http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8, Date: 03-28-2024, Resolution: 720x576, Response Time: 692ms
Name: 凤凰资讯, URL: http://210.210.155.37/qwr9ew/s/s21/01.m3u8, Date: 10-12-2023, Resolution: 853x480, Response Time: 557ms
Name: 凤凰资讯, URL: http://210.210.155.35:80/qwr9ew/s/s21/01.m3u8, Date: 10-21-2023, Resolution: 853x480, Response Time: 563ms
Name: 凤凰资讯, URL: http://php.17186.eu.org/phtv/fhzx.m3u8, Date: 02-21-2024, Resolution: 426x240, Response Time: 589ms
Name: 凤凰资讯, URL: http://r.jdshipin.com/0Rp07, Date: 01-15-2024, Resolution: 256x144, Response Time: 878ms
Name: 凤凰资讯, URL: http://223.71.206.22:30080/HK/fhzx/hls.m3u8, Date: 03-27-2024, Resolution: None, Response Time: 399ms
Name: 凤凰资讯, URL: http://playtv-live.ifeng.com:80/live/06OLEEWQKN4.m3u8?zgangd, Date: 08-14-2023, Resolution: None, Response Time: 539ms
Name: 凤凰资讯, URL: http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8, Date: 03-27-2024, Resolution: None, Response Time: 551ms
Name: 凤凰资讯, URL: http://210.210.155.37/qwr9ew/s/s21/01.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 561ms
Name: 凤凰资讯, URL: http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8, Date: 07-26-2023, Resolution: None, Response Time: 984ms
Name: 凤凰资讯, URL: https://edge2.laotv.la/live/PhoenixNews/index.m3u8, Date: 03-27-2024, Resolution: None, Response Time: 1255ms
Name: 创世.电视, URL: https://epg.pw/stream/6dd46c6e6c146cc8383089ae906128af3d45cdafbff6b580d3dde1502e9c1d84.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 478ms
Name: 耀才財經, URL: https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8, Date: 03-04-2024, Resolution: 1024x576, Response Time: 1122ms
Name: 耀才財經, URL: https://epg.pw/stream/72e6d938d023bbb1ad2c783c86273475d217a32541d77fb5c4113cfe7ae02b2b.m3u8, Date: 08-23-2023, Resolution: None, Response Time: 271ms
Name: 耀才財經, URL: http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000, Date: 07-18-2023, Resolution: None, Response Time: 316ms
Name: 耀才財經, URL: http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000&$1024x576, Date: 03-05-2023, Resolution: None, Response Time: 316ms
Name: 耀才財經, URL: http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000, Date: 08-28-2023, Resolution: None, Response Time: 323ms
Name: 耀才財經, URL: http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8, Date: 10-28-2023, Resolution: None, Response Time: 432ms
Name: 耀才財經, URL: http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?$1024x576, Date: 03-05-2023, Resolution: None, Response Time: 441ms
Name: 耀才財經, URL: http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8?$512x288, Date: 03-05-2023, Resolution: None, Response Time: 450ms
Name: 耀才財經, URL: http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8, Date: 09-19-2023, Resolution: None, Response Time: 460ms
Name: 耀才財經, URL: http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd, Date: 08-28-2023, Resolution: None, Response Time: 465ms
Name: 耀才財經, URL: http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8, Date: 02-03-2024, Resolution: None, Response Time: 476ms
Name: 耀才財經, URL: http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8, Date: 07-26-2023, Resolution: None, Response Time: 482ms
Name: 耀才財經, URL: http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8, Date: 07-03-2023, Resolution: None, Response Time: 490ms
Name: 耀才財經, URL: http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8, Date: 08-28-2023, Resolution: None, Response Time: 499ms
